"Date","Price","Open","High","Low","Vol.","Change %"
"18-02-2022","1,988.74","2,011.13","2,017.86","1,980.80","","-1.00%"
"17-02-2022","2,008.81","2,025.92","2,029.52","1,999.94","","-0.62%"
"16-02-2022","2,021.33","2,027.05","2,036.26","2,011.69","","0.13%"
"15-02-2022","2,018.73","1,977.58","2,020.66","1,977.58","","1.83%"
"14-02-2022","1,982.49","2,002.37","2,002.37","1,959.88","","-2.63%"
"11-02-2022","2,035.96","2,027.36","2,042.12","2,019.53","","-1.11%"
"10-02-2022","2,058.90","2,059.74","2,067.97","2,033.66","","0.10%"
"09-02-2022","2,056.93","2,032.17","2,061.83","2,032.17","","1.76%"
"08-02-2022","2,021.36","2,021.10","2,035.57","2,012.14","","-0.22%"
"07-02-2022","2,025.91","2,021.57","2,029.80","2,004.04","","0.74%"
"04-02-2022","2,011.09","2,048.67","2,048.67","2,005.60","","-1.06%"
"03-02-2022","2,032.66","2,042.71","2,042.71","2,027.73","","-0.64%"
"02-02-2022","2,045.85","2,045.34","2,056.83","2,043.78","","0.83%"
"01-02-2022","2,028.96","2,020.09","2,034.61","2,020.02","","1.62%"
"31-01-2022","1,996.54","1,993.02","2,003.84","1,976.56","","1.07%"
"28-01-2022","1,975.50","1,987.52","1,987.52","1,946.77","","-0.86%"
"27-01-2022","1,992.60","1,966.85","2,003.52","1,960.27","","-0.50%"
"26-01-2022","2,002.54","1,984.50","2,013.55","1,984.50","","1.76%"
"25-01-2022","1,967.99","1,974.48","1,979.60","1,952.31","","0.43%"
"24-01-2022","1,959.57","2,026.24","2,034.79","1,949.87","","-4.06%"
"21-01-2022","2,042.47","2,052.21","2,054.35","2,027.61","","-1.79%"
"20-01-2022","2,079.76","2,076.11","2,079.98","2,060.99","","0.52%"
"19-01-2022","2,069.03","2,054.34","2,081.96","2,051.98","","0.21%"
"18-01-2022","2,064.65","2,085.41","2,085.41","2,061.10","","-1.41%"
"17-01-2022","2,094.16","2,090.12","2,096.88","2,085.69","","0.43%"
"14-01-2022","2,085.14","2,096.62","2,101.74","2,079.29","","-1.14%"
"13-01-2022","2,109.16","2,105.74","2,117.11","2,099.32","","0.36%"
"12-01-2022","2,101.54","2,085.41","2,106.77","2,079.94","","1.35%"
"11-01-2022","2,073.59","2,062.86","2,079.85","2,062.86","","1.05%"
"10-01-2022","2,052.00","2,088.10","2,091.32","2,048.14","","-1.66%"
"07-01-2022","2,086.56","2,084.28","2,090.04","2,071.85","","0.15%"
"06-01-2022","2,083.35","2,096.91","2,096.91","2,077.58","","-1.57%"
"05-01-2022","2,116.55","2,108.83","2,118.25","2,106.22","","0.30%"
"04-01-2022","2,110.29","2,096.02","2,113.95","2,096.02","","1.04%"
"03-01-2022","2,088.57","2,090.29","2,105.68","2,087.15","","-0.22%"
"31-12-2021","2,093.27","2,085.84","2,094.74","2,081.37","","0.18%"
"30-12-2021","2,089.47","2,084.90","2,095.84","2,083.75","","-0.05%"
"29-12-2021","2,090.52","2,084.98","2,092.33","2,081.51","","0.33%"
"28-12-2021","2,083.70","2,076.07","2,090.60","2,076.07","","0.41%"
"27-12-2021","2,075.12","2,062.02","2,077.87","2,060.07","","0.51%"
"24-12-2021","2,064.56","2,066.86","2,070.09","2,060.80","","0.07%"
"23-12-2021","2,063.05","2,049.47","2,067.55","2,047.47","","0.84%"
"22-12-2021","2,045.92","2,020.38","2,048.89","2,017.44","","1.44%"
"21-12-2021","2,016.97","1,998.06","2,021.46","1,998.06","","1.19%"
"20-12-2021","1,993.21","2,005.96","2,005.96","1,964.41","","-1.23%"
"17-12-2021","2,017.98","2,035.93","2,037.29","2,008.38","","-0.88%"
"16-12-2021","2,035.84","2,011.18","2,047.00","2,011.18","","1.75%"
"15-12-2021","2,000.80","1,999.68","2,009.54","1,995.01","","0.07%"
"14-12-2021","1,999.47","2,015.56","2,027.63","1,996.82","","-0.85%"
"13-12-2021","2,016.58","2,029.00","2,037.80","2,016.58","","-0.68%"
"10-12-2021","2,030.29","2,030.65","2,036.86","2,022.31","","-0.10%"
"09-12-2021","2,032.35","2,043.93","2,048.04","2,029.98","","-0.52%"
"08-12-2021","2,042.98","2,044.57","2,056.28","2,041.77","","0.19%"
"07-12-2021","2,039.10","2,003.01","2,042.10","2,003.01","","2.20%"
"06-12-2021","1,995.28","1,971.33","2,001.63","1,971.33","","1.28%"
"03-12-2021","1,970.15","1,983.08","1,998.22","1,965.08","","-0.85%"
"02-12-2021","1,987.08","2,005.74","2,005.74","1,977.58","","-1.25%"
"01-12-2021","2,012.23","1,978.80","2,015.95","1,978.80","","2.43%"
"30-11-2021","1,964.47","1,993.70","2,000.72","1,964.47","","-1.04%"
"29-11-2021","1,985.14","1,991.99","1,998.33","1,982.09","","0.26%"
"26-11-2021","1,979.95","1,997.04","2,002.90","1,972.13","","-2.80%"
"25-11-2021","2,036.93","2,036.33","2,041.76","2,032.55","","0.51%"
"24-11-2021","2,026.65","2,037.16","2,042.37","2,013.39","","-0.47%"
"23-11-2021","2,036.12","2,046.99","2,049.75","2,029.48","","-1.06%"
"22-11-2021","2,057.96","2,067.50","2,074.02","2,055.11","","-0.72%"
"19-11-2021","2,072.83","2,091.63","2,093.44","2,059.22","","-0.67%"
"18-11-2021","2,086.71","2,092.93","2,096.41","2,084.30","","-0.12%"
"17-11-2021","2,089.18","2,085.46","2,092.76","2,084.28","","-0.19%"
"16-11-2021","2,093.15","2,101.51","2,101.98","2,087.62","","-0.43%"
"15-11-2021","2,102.25","2,097.10","2,104.47","2,093.17","","0.14%"
"12-11-2021","2,099.30","2,094.96","2,101.28","2,091.42","","0.06%"
"11-11-2021","2,098.01","2,086.86","2,098.31","2,085.19","","-0.10%"
"10-11-2021","2,100.05","2,106.47","2,109.42","2,092.16","","-0.33%"
"09-11-2021","2,107.07","2,106.79","2,117.85","2,104.43","","-0.20%"
"08-11-2021","2,111.31","2,103.72","2,116.06","2,103.47","","0.31%"
"05-11-2021","2,104.74","2,101.97","2,108.54","2,100.50","","0.13%"
"04-11-2021","2,102.02","2,107.54","2,110.03","2,098.65","","-0.01%"
"03-11-2021","2,102.18","2,091.60","2,107.24","2,091.11","","0.41%"
"02-11-2021","2,093.61","2,091.24","2,096.13","2,086.52","","0.05%"
"01-11-2021","2,092.63","2,075.55","2,094.43","2,075.55","","0.90%"
"29-10-2021","2,074.04","2,083.31","2,085.74","2,067.71","","-0.83%"
"28-10-2021","2,091.30","2,069.71","2,093.76","2,069.57","","0.92%"
"27-10-2021","2,072.21","2,080.00","2,081.07","2,068.79","","-0.36%"
"26-10-2021","2,079.80","2,067.41","2,081.96","2,067.41","","0.58%"
"25-10-2021","2,067.77","2,074.01","2,075.92","2,063.15","","-0.21%"
"22-10-2021","2,072.08","2,062.76","2,078.93","2,062.76","","0.46%"
"21-10-2021","2,062.54","2,059.20","2,065.42","2,051.31","","-0.10%"
"20-10-2021","2,064.60","2,052.02","2,066.69","2,051.16","","0.35%"
"19-10-2021","2,057.43","2,054.93","2,060.13","2,051.37","","0.70%"
"18-10-2021","2,043.21","2,046.77","2,046.77","2,036.76","","-0.55%"
"15-10-2021","2,054.61","2,044.11","2,054.61","2,042.53","","0.90%"
"14-10-2021","2,036.21","2,021.60","2,039.52","2,021.60","","1.29%"
"13-10-2021","2,010.32","1,991.47","2,014.82","1,983.73","","0.85%"
"12-10-2021","1,993.28","1,990.79","1,996.13","1,974.73","","-0.29%"
"11-10-2021","1,999.10","1,997.88","2,000.47","1,986.79","","0.08%"
"08-10-2021","1,997.43","1,997.13","2,004.12","1,990.73","","-0.12%"
"07-10-2021","1,999.78","1,977.67","2,002.76","1,977.67","","1.77%"
"06-10-2021","1,964.92","1,987.28","1,987.28","1,943.35","","-1.44%"
"05-10-2021","1,993.60","1,973.03","1,997.40","1,973.03","","0.89%"
"04-10-2021","1,976.00","1,979.14","1,993.26","1,967.99","","-0.18%"
"01-10-2021","1,979.51","1,980.91","1,987.72","1,956.10","","-0.37%"
"30-09-2021","1,986.96","1,994.25","2,009.19","1,982.39","","-0.29%"
"29-09-2021","1,992.65","1,991.12","2,010.67","1,988.90","","0.14%"
"28-09-2021","1,989.87","2,031.57","2,031.57","1,989.23","","-2.28%"
"27-09-2021","2,036.37","2,054.02","2,055.72","2,033.11","","-0.24%"
"24-09-2021","2,041.23","2,056.87","2,056.87","2,038.21","","-1.17%"
"23-09-2021","2,065.45","2,054.80","2,068.17","2,053.64","","1.05%"
"22-09-2021","2,043.89","2,035.93","2,047.65","2,031.29","","1.06%"
"21-09-2021","2,022.42","2,011.44","2,030.58","2,011.12","","1.09%"
"20-09-2021","2,000.69","2,013.88","2,013.88","1,980.88","","-1.75%"
"17-09-2021","2,036.33","2,073.05","2,078.91","2,033.15","","-1.14%"
"16-09-2021","2,059.75","2,062.45","2,069.93","2,058.54","","-0.07%"
"15-09-2021","2,061.28","2,076.07","2,076.80","2,059.06","","-0.78%"
"14-09-2021","2,077.57","2,075.60","2,086.14","2,069.22","","0.10%"
"13-09-2021","2,075.59","2,070.42","2,081.82","2,070.42","","0.10%"
"10-09-2021","2,073.52","2,082.14","2,088.00","2,069.63","","-0.11%"
"09-09-2021","2,075.72","2,065.18","2,082.49","2,060.57","","-0.08%"
"08-09-2021","2,077.48","2,092.00","2,092.00","2,071.75","","-1.30%"
"07-09-2021","2,104.83","2,116.32","2,119.37","2,103.04","","-0.58%"
"06-09-2021","2,117.18","2,108.66","2,120.77","2,108.66","","0.53%"
"03-09-2021","2,106.02","2,117.00","2,118.58","2,098.78","","-0.47%"
"02-09-2021","2,115.95","2,105.04","2,116.83","2,104.95","","0.41%"
"01-09-2021","2,107.38","2,096.38","2,116.39","2,096.38","","0.91%"
"31-08-2021","2,088.28","2,101.85","2,106.43","2,083.94","","-0.36%"
"30-08-2021","2,095.78","2,096.14","2,097.49","2,091.21","","0.16%"
"27-08-2021","2,092.39","2,078.85","2,096.31","2,074.60","","0.68%"
"26-08-2021","2,078.28","2,079.92","2,083.38","2,072.17","","-0.30%"
"25-08-2021","2,084.55","2,082.51","2,088.77","2,079.69","","-0.10%"
"24-08-2021","2,086.54","2,087.91","2,091.53","2,076.21","","0.16%"
"23-08-2021","2,083.18","2,073.04","2,085.12","2,070.29","","1.18%"
"20-08-2021","2,058.88","2,052.43","2,062.73","2,042.17","","0.29%"
"19-08-2021","2,052.89","2,073.56","2,073.56","2,036.93","","-1.81%"
"18-08-2021","2,090.66","2,090.49","2,094.60","2,086.49","","0.04%"
"17-08-2021","2,089.81","2,091.53","2,097.16","2,085.07","","-0.52%"
"16-08-2021","2,100.66","2,106.12","2,106.20","2,092.42","","-0.59%"
"13-08-2021","2,113.19","2,097.19","2,115.53","2,097.19","","0.72%"
"12-08-2021","2,098.09","2,095.94","2,100.55","2,095.12","","0.02%"
"11-08-2021","2,097.70","2,084.20","2,100.14","2,083.35","","0.58%"
"10-08-2021","2,085.52","2,082.02","2,087.58","2,082.02","","0.13%"
"09-08-2021","2,082.84","2,080.85","2,086.01","2,080.27","","0.06%"
"06-08-2021","2,081.54","2,092.10","2,092.43","2,080.64","","-0.63%"
"05-08-2021","2,094.75","2,086.59","2,096.30","2,086.59","","0.30%"
"04-08-2021","2,088.53","2,085.45","2,096.17","2,085.45","","0.46%"
"03-08-2021","2,078.96","2,076.65","2,088.50","2,074.12","","0.04%"
"02-08-2021","2,078.03","2,068.13","2,084.14","2,068.13","","0.77%"
"30-07-2021","2,062.24","2,074.38","2,074.38","2,059.04","","-0.71%"
"29-07-2021","2,077.06","2,062.20","2,079.05","2,062.20","","1.25%"
"28-07-2021","2,051.51","2,039.69","2,059.60","2,039.69","","0.43%"
"27-07-2021","2,042.71","2,048.36","2,048.36","2,024.42","","-0.40%"
"26-07-2021","2,050.90","2,045.16","2,052.23","2,033.29","","0.32%"
"23-07-2021","2,044.43","2,031.75","2,046.51","2,031.23","","0.84%"
"22-07-2021","2,027.34","2,028.38","2,036.55","2,022.78","","0.50%"
"21-07-2021","2,017.28","1,993.76","2,021.40","1,990.65","","1.86%"
"20-07-2021","1,980.53","1,981.07","1,995.88","1,965.73","","0.14%"
"19-07-2021","1,977.79","2,005.99","2,005.99","1,967.85","","-2.33%"
"16-07-2021","2,024.93","2,035.70","2,039.36","2,015.40","","-0.41%"
"15-07-2021","2,033.20","2,049.31","2,055.22","2,028.76","","-0.97%"
"14-07-2021","2,053.14","2,044.88","2,055.43","2,040.34","","-0.11%"
"13-07-2021","2,055.31","2,061.88","2,062.86","2,046.46","","-0.33%"
"12-07-2021","2,062.09","2,047.05","2,062.98","2,041.45","","0.72%"
"09-07-2021","2,047.43","2,023.72","2,051.65","2,022.41","","1.42%"
"08-07-2021","2,018.70","2,031.70","2,031.98","2,004.72","","-1.23%"
"07-07-2021","2,043.90","2,040.33","2,048.09","2,033.96","","0.52%"
"06-07-2021","2,033.31","2,052.77","2,053.82","2,027.39","","-0.80%"
"05-07-2021","2,049.75","2,044.15","2,052.17","2,036.14","","0.48%"
"02-07-2021","2,040.02","2,040.28","2,046.66","2,034.59","","0.01%"
"01-07-2021","2,039.80","2,037.05","2,047.54","2,024.88","","0.66%"
"30-06-2021","2,026.34","2,049.74","2,050.95","2,023.94","","-1.16%"
"29-06-2021","2,050.22","2,046.57","2,055.39","2,046.57","","0.13%"
"28-06-2021","2,047.52","2,058.79","2,065.98","2,046.44","","-0.83%"
"25-06-2021","2,064.76","2,062.88","2,065.52","2,058.37","","0.35%"
"24-06-2021","2,057.64","2,046.11","2,062.93","2,046.11","","0.71%"
"23-06-2021","2,043.20","2,059.08","2,059.08","2,038.96","","-0.30%"
"22-06-2021","2,049.38","2,046.96","2,058.05","2,036.00","","0.14%"
"21-06-2021","2,046.48","2,013.23","2,048.94","2,008.57","","1.18%"
"18-06-2021","2,022.64","2,058.02","2,064.96","2,021.42","","-2.34%"
"17-06-2021","2,071.07","2,072.26","2,072.94","2,061.95","","-1.53%"
"16-06-2021","2,103.22","2,103.08","2,106.27","2,083.86","","0.15%"
"15-06-2021","2,100.01","2,101.29","2,108.57","2,098.55","","0.19%"
"14-06-2021","2,095.97","2,092.53","2,102.66","2,091.15","","0.30%"
"11-06-2021","2,089.66","2,091.37","2,096.87","2,086.61","","0.16%"
"10-06-2021","2,086.33","2,085.80","2,092.30","2,078.79","","-0.05%"
"09-06-2021","2,087.39","2,084.93","2,090.36","2,080.21","","0.10%"
"08-06-2021","2,085.23","2,082.34","2,092.21","2,079.72","","0.07%"
"07-06-2021","2,083.68","2,071.37","2,087.64","2,063.68","","0.46%"
"04-06-2021","2,074.04","2,059.74","2,075.61","2,056.23","","0.59%"
"03-06-2021","2,061.94","2,072.69","2,072.69","2,055.77","","-0.66%"
"02-06-2021","2,075.59","2,070.51","2,077.99","2,065.46","","0.00%"
"01-06-2021","2,075.62","2,060.04","2,083.46","2,060.04","","0.91%"
"31-05-2021","2,056.97","2,061.04","2,062.70","2,056.29","","-0.15%"
"28-05-2021","2,060.11","2,050.40","2,063.65","2,050.40","","0.40%"
"27-05-2021","2,051.84","2,047.30","2,056.89","2,044.32","","0.09%"
"26-05-2021","2,050.02","2,058.51","2,061.92","2,045.37","","-0.21%"
"25-05-2021","2,054.39","2,060.59","2,065.20","2,052.38","","0.19%"
"24-05-2021","2,050.42","2,045.94","2,050.42","2,039.97","","0.38%"
"21-05-2021","2,042.60","2,041.13","2,048.88","2,034.88","","0.36%"
"20-05-2021","2,035.29","2,014.69","2,038.60","2,003.18","","1.27%"
"19-05-2021","2,009.80","2,022.43","2,027.29","1,994.00","","-1.56%"
"18-05-2021","2,041.63","2,046.87","2,051.98","2,036.93","","0.74%"
"17-05-2021","2,026.72","2,031.35","2,034.43","2,018.18","","0.09%"
"14-05-2021","2,024.96","2,007.23","2,026.93","2,001.81","","1.71%"
"13-05-2021","1,990.93","1,980.53","1,995.24","1,956.05","","-0.16%"
"12-05-2021","1,994.22","1,999.26","2,008.61","1,987.47","","-0.32%"
"11-05-2021","2,000.63","2,017.24","2,017.24","1,989.79","","-1.97%"
"10-05-2021","2,040.85","2,043.64","2,043.64","2,034.77","","0.26%"
"07-05-2021","2,035.54","2,016.44","2,040.05","2,012.72","","1.53%"
"06-05-2021","2,004.95","2,000.42","2,008.07","1,993.85","","0.35%"
"05-05-2021","1,997.98","1,976.05","1,998.18","1,974.01","","1.63%"
"04-05-2021","1,965.89","1,999.85","2,000.17","1,961.07","","-1.73%"
"03-05-2021","2,000.42","1,986.56","2,000.70","1,982.50","","0.87%"
"30-04-2021","1,983.16","2,004.81","2,006.68","1,979.04","","-0.94%"
"29-04-2021","2,002.03","2,016.99","2,021.02","1,998.12","","-0.09%"
"28-04-2021","2,003.75","2,001.49","2,010.84","1,995.41","","0.08%"
"27-04-2021","2,002.17","2,002.03","2,003.14","1,993.83","","-0.07%"
"26-04-2021","2,003.49","2,002.15","2,005.10","1,998.00","","0.49%"
"23-04-2021","1,993.67","1,989.77","2,001.71","1,985.78","","0.08%"
"22-04-2021","1,992.00","1,987.25","1,994.91","1,984.33","","0.59%"
"21-04-2021","1,980.39","1,972.68","1,983.65","1,963.82","","0.55%"
"20-04-2021","1,969.62","2,007.19","2,008.20","1,965.35","","-1.69%"
"19-04-2021","2,003.39","1,999.51","2,012.86","1,999.31","","0.26%"
"16-04-2021","1,998.29","1,977.29","1,998.94","1,977.28","","0.99%"
"15-04-2021","1,978.63","1,972.53","1,982.01","1,972.53","","0.48%"
"14-04-2021","1,969.18","1,968.61","1,972.01","1,964.67","","0.55%"
"13-04-2021","1,958.38","1,953.01","1,963.19","1,946.64","","0.20%"
"12-04-2021","1,954.56","1,958.69","1,961.23","1,949.46","","-0.28%"
"09-04-2021","1,960.10","1,957.66","1,962.98","1,955.46","","0.01%"
"08-04-2021","1,959.90","1,946.07","1,964.12","1,946.07","","0.58%"
"07-04-2021","1,948.64","1,944.45","1,952.89","1,941.80","","0.30%"
"06-04-2021","1,942.82","1,924.64","1,946.47","1,924.64","","0.95%"
"05-04-2021","1,924.58","1,921.87","1,927.18","1,921.59","","0.41%"
"02-04-2021","1,916.74","1,916.74","1,916.74","1,916.74","","0.00%"
"01-04-2021","1,916.74","1,904.86","1,919.90","1,904.20","","0.62%"
"31-03-2021","1,905.02","1,905.22","1,911.51","1,900.07","","-0.07%"
"30-03-2021","1,906.26","1,904.41","1,908.52","1,897.36","","0.39%"
"29-03-2021","1,898.94","1,901.73","1,905.85","1,894.23","","-0.11%"
"26-03-2021","1,900.97","1,891.66","1,901.84","1,890.79","","1.09%"
"25-03-2021","1,880.50","1,878.78","1,887.06","1,865.94","","-0.53%"
"24-03-2021","1,890.46","1,876.56","1,892.54","1,875.54","","-0.33%"
"23-03-2021","1,896.78","1,898.62","1,901.81","1,891.48","","-0.73%"
"22-03-2021","1,910.81","1,889.37","1,912.95","1,887.41","","0.41%"
"19-03-2021","1,903.10","1,910.31","1,914.40","1,889.72","","-0.93%"
"18-03-2021","1,920.88","1,921.15","1,926.53","1,911.77","","0.58%"
"17-03-2021","1,909.79","1,912.83","1,922.10","1,904.93","","-0.29%"
"16-03-2021","1,915.31","1,910.15","1,920.62","1,909.69","","0.65%"
"15-03-2021","1,902.86","1,908.70","1,919.75","1,897.63","","-0.20%"
"12-03-2021","1,906.75","1,905.55","1,910.31","1,896.37","","-0.42%"
"11-03-2021","1,914.70","1,906.97","1,919.15","1,906.16","","0.99%"
"10-03-2021","1,895.84","1,880.68","1,901.79","1,877.25","","0.53%"
"09-03-2021","1,885.80","1,870.45","1,891.52","1,867.48","","0.93%"
"08-03-2021","1,868.51","1,845.53","1,872.07","1,839.11","","1.61%"
"05-03-2021","1,838.90","1,850.11","1,863.77","1,834.61","","-1.81%"
"04-03-2021","1,872.81","1,872.88","1,876.43","1,859.28","","-0.58%"
"03-03-2021","1,883.71","1,889.99","1,900.65","1,867.08","","0.17%"
"02-03-2021","1,880.59","1,865.65","1,886.88","1,862.47","","0.31%"
"01-03-2021","1,874.72","1,860.50","1,877.28","1,860.50","","1.09%"
"26-02-2021","1,854.48","1,871.10","1,881.54","1,844.45","","-2.38%"
"25-02-2021","1,899.69","1,903.73","1,914.18","1,888.63","","0.53%"
"24-02-2021","1,889.59","1,885.11","1,897.24","1,878.23","","0.15%"
"23-02-2021","1,886.81","1,896.47","1,901.75","1,864.22","","-0.23%"
"22-02-2021","1,891.16","1,892.13","1,895.49","1,868.50","","-0.33%"
"19-02-2021","1,897.38","1,885.58","1,902.04","1,885.58","","0.95%"
"18-02-2021","1,879.59","1,889.81","1,899.15","1,874.56","","-0.47%"
"17-02-2021","1,888.45","1,907.17","1,907.17","1,885.23","","-1.38%"
"16-02-2021","1,914.91","1,918.67","1,925.82","1,910.80","","-0.19%"
"15-02-2021","1,918.56","1,896.17","1,921.75","1,896.17","","1.47%"
"12-02-2021","1,890.74","1,877.24","1,892.30","1,866.59","","0.57%"
"11-02-2021","1,880.01","1,872.21","1,881.48","1,870.48","","0.42%"
"10-02-2021","1,872.24","1,881.88","1,884.14","1,863.73","","0.06%"
"09-02-2021","1,871.06","1,870.39","1,874.32","1,864.34","","0.37%"
"08-02-2021","1,864.09","1,864.49","1,872.40","1,859.75","","0.48%"
"05-02-2021","1,855.23","1,852.11","1,858.54","1,849.66","","0.37%"
"04-02-2021","1,848.44","1,843.88","1,850.17","1,839.38","","0.26%"
"03-02-2021","1,843.58","1,855.70","1,860.70","1,839.53","","0.22%"
"02-02-2021","1,839.54","1,830.79","1,846.40","1,830.79","","0.80%"
"01-02-2021","1,824.98","1,818.26","1,831.13","1,817.61","","0.67%"
"29-01-2021","1,812.80","1,818.18","1,832.94","1,807.50","","-1.69%"
"28-01-2021","1,844.01","1,826.05","1,851.31","1,802.99","","0.26%"
"27-01-2021","1,839.17","1,863.53","1,868.87","1,817.99","","-1.72%"
"26-01-2021","1,871.28","1,851.62","1,877.75","1,851.37","","0.88%"
"25-01-2021","1,854.96","1,886.99","1,888.28","1,848.22","","-1.14%"
"22-01-2021","1,876.27","1,875.59","1,878.40","1,863.94","","-0.37%"
"21-01-2021","1,883.17","1,890.39","1,893.28","1,880.99","","0.38%"
"20-01-2021","1,876.03","1,875.90","1,883.21","1,870.16","","0.51%"
"19-01-2021","1,866.45","1,876.11","1,877.07","1,864.64","","0.26%"
"18-01-2021","1,861.65","1,852.00","1,862.47","1,851.11","","0.01%"
"15-01-2021","1,861.52","1,879.72","1,882.32","1,849.66","","-1.34%"
"14-01-2021","1,886.78","1,878.03","1,892.68","1,877.45","","0.52%"
"13-01-2021","1,877.03","1,882.47","1,885.13","1,874.26","","0.10%"
"12-01-2021","1,875.21","1,881.37","1,882.54","1,867.80","","0.13%"
"11-01-2021","1,872.80","1,884.94","1,889.56","1,862.09","","-1.49%"
"08-01-2021","1,901.16","1,895.60","1,902.49","1,891.55","","0.63%"
"07-01-2021","1,889.17","1,896.35","1,899.33","1,879.25","","0.34%"
"06-01-2021","1,882.84","1,870.93","1,891.72","1,863.05","","1.45%"
"05-01-2021","1,855.93","1,852.07","1,863.40","1,846.59","","-0.13%"
"04-01-2021","1,858.37","1,852.12","1,881.14","1,851.86","","0.99%"
"01-01-2021","1,840.22","1,840.22","1,840.22","1,840.22","","0.00%"
"31-12-2020","1,840.22","1,854.39","1,854.39","1,837.17","","-0.84%"
"30-12-2020","1,855.74","1,858.20","1,863.52","1,853.02","","0.15%"
"29-12-2020","1,852.95","1,845.27","1,861.23","1,845.27","","0.94%"
"28-12-2020","1,835.61","1,829.89","1,841.05","1,829.89","","0.90%"
"25-12-2020","1,819.16","1,819.16","1,819.16","1,819.16","","0.00%"
"24-12-2020","1,819.16","1,822.59","1,825.97","1,818.38","","0.07%"
"23-12-2020","1,817.82","1,804.16","1,820.51","1,802.53","","1.20%"
"22-12-2020","1,796.27","1,787.94","1,805.79","1,787.94","","0.77%"
"21-12-2020","1,782.53","1,807.31","1,807.31","1,751.88","","-2.54%"
"18-12-2020","1,829.02","1,833.17","1,847.37","1,827.18","","-0.41%"
"17-12-2020","1,836.48","1,833.60","1,843.47","1,833.60","","0.72%"
"16-12-2020","1,823.43","1,807.50","1,829.18","1,807.50","","1.12%"
"15-12-2020","1,803.15","1,796.06","1,806.17","1,791.94","","0.46%"
"14-12-2020","1,794.86","1,797.91","1,811.96","1,794.86","","0.54%"
"11-12-2020","1,785.29","1,801.24","1,801.24","1,773.71","","-0.97%"
"10-12-2020","1,802.78","1,802.20","1,809.44","1,791.19","","-0.01%"
"09-12-2020","1,802.91","1,804.12","1,817.35","1,799.29","","0.05%"
"08-12-2020","1,801.93","1,799.67","1,802.67","1,787.04","","0.06%"
"07-12-2020","1,800.92","1,802.52","1,803.26","1,784.63","","-0.37%"
"04-12-2020","1,807.62","1,796.81","1,810.66","1,796.81","","0.47%"
"03-12-2020","1,799.15","1,794.94","1,800.84","1,782.85","","0.66%"
"02-12-2020","1,787.39","1,784.22","1,791.62","1,774.43","","0.40%"
"01-12-2020","1,780.29","1,765.97","1,786.64","1,762.61","","1.22%"
"30-11-2020","1,758.87","1,769.27","1,783.05","1,753.94","","-0.91%"
"27-11-2020","1,775.11","1,762.84","1,777.02","1,760.81","","0.78%"
"26-11-2020","1,761.43","1,771.72","1,772.27","1,759.28","","-0.13%"
"25-11-2020","1,763.76","1,769.46","1,773.11","1,755.49","","0.16%"
"24-11-2020","1,760.91","1,754.28","1,763.45","1,751.06","","1.47%"
"23-11-2020","1,735.47","1,755.72","1,761.29","1,735.47","","-0.47%"
"20-11-2020","1,743.72","1,735.39","1,748.24","1,734.73","","0.62%"
"19-11-2020","1,733.04","1,731.96","1,739.04","1,726.05","","-1.06%"
"18-11-2020","1,751.54","1,739.19","1,752.51","1,737.75","","0.43%"
"17-11-2020","1,743.97","1,739.64","1,746.68","1,733.62","","0.12%"
"16-11-2020","1,741.95","1,735.43","1,748.98","1,729.74","","1.33%"
"13-11-2020","1,719.05","1,711.98","1,725.50","1,710.71","","0.10%"
"12-11-2020","1,717.27","1,716.25","1,730.19","1,711.75","","-0.46%"
"11-11-2020","1,725.19","1,715.60","1,728.49","1,714.58","","0.51%"
"10-11-2020","1,716.40","1,701.62","1,721.19","1,697.52","","0.94%"
"09-11-2020","1,700.39","1,651.22","1,728.58","1,651.22","","3.70%"
"06-11-2020","1,639.72","1,638.15","1,648.74","1,622.50","","0.22%"
"05-11-2020","1,636.17","1,613.41","1,638.99","1,613.41","","1.97%"
"04-11-2020","1,604.59","1,551.32","1,606.79","1,546.05","","1.83%"
"03-11-2020","1,575.80","1,540.49","1,576.05","1,540.49","","3.14%"
"02-11-2020","1,527.87","1,505.36","1,529.62","1,497.35","","1.53%"
"30-10-2020","1,504.84","1,505.93","1,511.35","1,493.75","","0.08%"
"29-10-2020","1,503.61","1,517.98","1,524.76","1,494.37","","-0.94%"
"28-10-2020","1,517.89","1,549.45","1,550.68","1,504.71","","-3.59%"
"27-10-2020","1,574.44","1,589.23","1,591.31","1,571.47","","-0.85%"
"26-10-2020","1,587.95","1,599.49","1,609.02","1,586.38","","-1.88%"
"23-10-2020","1,618.35","1,602.14","1,627.58","1,602.09","","0.72%"
"22-10-2020","1,606.75","1,604.77","1,610.16","1,591.98","","-0.50%"
"21-10-2020","1,614.85","1,637.01","1,637.01","1,611.20","","-0.96%"
"20-10-2020","1,630.51","1,625.49","1,637.86","1,619.91","","0.12%"
"19-10-2020","1,628.53","1,628.99","1,637.51","1,625.00","","0.30%"
"16-10-2020","1,623.68","1,611.26","1,629.34","1,607.90","","1.49%"
"15-10-2020","1,599.78","1,622.52","1,622.52","1,591.13","","-2.60%"
"14-10-2020","1,642.52","1,643.76","1,647.71","1,637.10","","0.02%"
"13-10-2020","1,642.12","1,657.68","1,657.70","1,636.77","","-1.08%"
